level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	7084	9742	-1	
2	1	1	0	0	0	496	0	6588	4710	-1	
3	1	1	1	0	0	496	0	6588	4710	-1	
4	1	1	1	1	0	496	0	6588	4710	-1	
5	1	1	1	1	1	496	0	6588	4710	95.000000	 
2	1	2	0	0	0	1377	1042	4785	124	-1	
3	1	2	1	0	0	1377	1042	4785	124	-1	
4	1	2	1	1	0	1377	1042	4785	124	-1	
5	1	2	1	1	1	1377	1047	210	93	96.883972	She
5	1	2	1	1	2	1662	1070	196	67	96.500145	was
5	1	2	1	1	3	1932	1046	566	119	94.994766	employed
5	1	2	1	1	4	2624	1047	137	118	96.250534	by
5	1	2	1	1	5	2834	1048	833	97	96.843925	the
5	1	2	1	1	6	3122	1038	202	151	96.483696	New
5	1	2	1	1	7	3386	1048	278	97	96.545509	York
5	1	2	1	1	8	3735	1042	330	124	96.081245	City,
5	1	2	1	1	9	4152	1052	347	92	96.699051	Board
5	1	2	1	1	10	4570	1048	133	92	96.183067	of
5	1	2	1	1	11	4777	1044	626	101	96.850632	Education
5	1	2	1	1	12	5474	1048	208	93	96.783302	for
5	1	2	1	1	13	5748	1052	414	133	96.817970	twenty
2	1	3	0	0	0	1098	1223	4930	353	-1	
3	1	3	1	0	0	1098	1223	4930	353	-1	
4	1	3	1	1	0	1102	1223	4926	221	-1	
5	1	3	1	1	1	1102	1248	274	100	89.937714	five
5	1	3	1	1	2	1447	1277	398	93	96.096321	years.
5	1	3	1	1	3	1934	1256	207	95	96.237167	She
5	1	3	1	1	4	2206	1280	206	66	96.618095	was
5	1	3	1	1	5	2484	1223	276	148	95.864403	very
5	1	3	1	1	6	2832	1227	421	125	96.701416	active
5	1	3	1	1	7	3322	1251	136	99	96.528061	in
5	1	3	1	1	8	3528	1227	615	217	89.509827	community
5	1	3	1	1	9	4222	1249	480	192	78.641609	affairs
5	1	3	1	1	10	4777	1211	207	139	96.326202	and
5	1	3	1	1	11	5056	1226	417	123	96.202477	church
5	1	3	1	1	12	5536	1227	281	122	96.883148	work
5	1	3	1	1	13	5888	1227	183	122	76.984459	at
4	1	3	1	2	0	1098	1430	4902	146	-1	
5	1	3	1	2	1	1098	1430	338	146	96.792534	Loyal
5	1	3	1	2	2	1514	1454	486	191	93.113182	Babtist
5	1	3	1	2	3	2070	1460	469	109	0.000000	Church,
5	1	3	1	2	4	2622	1435	403	134	93.298889	Bronx,
5	1	3	1	2	5	3060	1432	379	125	90.610489	N.Y..
2	1	4	0	0	0	488	674	44	912	-1	
3	1	4	1	0	0	488	674	44	912	-1	
4	1	4	1	1	0	488	674	44	912	-1	
5	1	4	1	1	1	488	674	44	912	95.000000	 
2	1	5	0	0	0	0	0	532	1812	-1	
3	1	5	1	0	0	0	0	532	1812	-1	
4	1	5	1	1	0	0	0	532	1812	-1	
5	1	5	1	1	1	0	0	532	1812	95.000000	 
2	1	6	0	0	0	568	1850	5530	418	-1	
3	1	6	1	0	0	568	1825	5530	376	-1	
4	1	6	1	1	0	568	1850	5530	156	-1	
5	1	6	1	1	1	568	1850	409	156	31.221043	a.
5	1	6	1	1	2	1377	1872	208	94	96.954185	She
