level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	13	649	5182	343	-1	
3	1	1	1	0	0	13	653	5182	335	-1	
4	1	1	1	1	0	5183	769	12	65	-1	
5	1	1	1	1	1	5183	769	12	65	18.186951	.
4	1	1	1	2	0	13	649	5176	343	-1	
5	1	1	1	2	1	13	829	4	2	47.822350	|
5	1	1	1	2	2	496	649	258	343	49.005222	A
5	1	1	1	2	3	896	649	1030	343	0.000000	neama/
5	1	1	1	2	4	2649	862	114	62	96.657227	BY
5	1	1	1	2	5	2835	861	478	78	96.602409	Langston
5	1	1	1	2	6	3383	858	355	83	96.392441	Hughes
5	1	1	1	2	7	5162	924	27	16	18.698311	4
2	1	2	0	0	0	1649	1039	376	5	-1	
3	1	2	1	0	0	1649	1039	376	5	-1	
4	1	2	1	1	0	1649	1039	376	5	-1	
5	1	2	1	1	1	1649	1039	376	5	95.000000	 
2	1	3	0	0	0	756	1131	3352	556	-1	
3	1	3	1	0	0	756	1131	3165	95	-1	
4	1	3	1	1	0	756	1131	3165	95	-1	
5	1	3	1	1	1	756	1157	237	62	96.318672	HOLD
5	1	3	1	1	2	1063	1158	234	62	95.791641	FAST
5	1	3	1	1	3	1369	1158	113	62	96.899345	TO
5	1	3	1	1	4	1552	1158	352	63	96.558403	DREAMS
5	1	3	1	1	5	2549	1131	5	4	62.018261	7
5	1	3	1	1	6	2771	1162	237	62	96.556206	HOLD
5	1	3	1	1	7	3078	1162	235	63	95.899178	FAST
5	1	3	1	1	8	3385	1164	111	62	95.899178	TO
5	1	3	1	1	9	3566	1164	355	62	96.438972	DREAMS
3	1	3	2	0	0	757	1308	3106	73	-1	
4	1	3	2	1	0	757	1308	3106	73	-1	
5	1	3	2	1	1	757	1308	175	62	95.992729	FOR
5	1	3	2	1	2	1006	1308	109	61	95.276756	IF
5	1	3	2	1	3	1184	1309	356	64	96.605614	DREAMS
5	1	3	2	1	4	1611	1311	174	62	96.537552	DIE
5	1	3	2	1	5	2772	1314	175	63	96.415077	FOR
5	1	3	2	1	6	3015	1315	238	63	96.663544	WHEN
5	1	3	2	1	7	3322	1317	355	62	96.485138	DREAMS
5	1	3	2	1	8	3750	1317	113	64	95.282242	GO
3	1	3	3	0	0	0	1457	4108	230	-1	
4	1	3	3	1	0	758	1457	3350	76	-1	
5	1	3	3	1	1	758	1460	233	62	95.900452	LIFE
5	1	3	3	1	2	1067	1461	106	62	95.765816	IS
5	1	3	3	1	3	1247	1462	52	59	92.609779	A
5	1	3	3	1	4	1366	1463	786	64	91.700409	BROKEN-WINGED
5	1	3	3	1	5	2221	1467	237	61	96.680695	BIRD
5	1	3	3	1	6	2773	1457	415	74	95.592125	LIFE
5	1	3	3	1	7	3086	1453	113	103	96.216347	IS
5	1	3	3	1	8	3262	1469	52	60	96.284172	A
5	1	3	3	1	9	3383	1470	358	62	96.909439	BARREN
5	1	3	3	1	10	3811	1470	297	63	96.957031	FIELD
4	1	3	3	2	0	758	1611	3029	76	-1	
5	1	3	3	2	1	758	1613	232	60	95.705681	THAT
5	1	3	3	2	2	1063	1611	355	64	96.686264	CANNOT
5	1	3	3	2	3	1488	1615	223	64	95.758583	FLY.
5	1	3	3	2	4	2771	1620	359	64	95.801064	FROZEN
5	1	3	3	2	5	3196	1622	239	62	95.407570	WITH
5	1	3	3	2	6	3505	1623	282	64	96.622887	SNOW.
2	1	4	0	0	0	759	1947	3807	86	-1	
3	1	4	1	0	0	759	1947	3807	86	-1	
4	1	4	1	1	0	759	1947	3807	86	-1	
5	1	4	1	1	1	759	1947	143	78	63.619438	(0)
5	1	4	1	1	2	944	1948	142	78	63.619438	(0)
5	1	4	1	1	3	1127	1947	142	79	80.508957	(0)
5	1	4	1	1	4	1311	1948	141	78	89.833664	(0)
5	1	4	1	1	5	1492	1949	143	78	89.833664	(0)
5	1	4	1	1	6	1676	1949	142	78	81.660316	(0)
5	1	4	1	1	7	1859	1950	142	77	85.955696	(0)
5	1	4	1	1	8	2043	1950	142	79	93.484924	(0)
5	1	4	1	1	9	2226	1951	143	78	76.779869	(0)
5	1	4	1	1	10	2410	1952	141	77	86.023254	(0)
5	1	4	1	1	11	2592	1952	142	78	89.800133	(0)
5	1	4	1	1	12	2775	1952	142	78	87.054405	(0)
5	1	4	1	1	13	2959	1952	143	78	87.570717	(0)
5	1	4	1	1	14	3141	1953	144	78	91.153755	(0)
5	1	4	1	1	15	3325	1953	141	80	91.905357	(0)
5	1	4	1	1	16	3507	1953	142	79	87.892410	(0)
5	1	4	1	1	17	3691	1953	142	79	41.338993	(0)
5	1	4	1	1	18	3874	1954	143	79	94.767197	(0)
5	1	4	1	1	19	4058	1954	141	79	91.817474	(0)
5	1	4	1	1	20	4241	1953	142	80	78.655052	(0)
5	1	4	1	1	21	4424	1953	142	80	89.472458	(0)
2	1	5	0	0	0	4743	2521	300	2	-1	
3	1	5	1	0	0	4743	2521	300	2	-1	
4	1	5	1	1	0	4743	2521	300	2	-1	
5	1	5	1	1	1	4743	2521	300	2	95.000000	 
2	1	6	0	0	0	2183	2621	641	124	-1	
3	1	6	1	0	0	2183	2621	641	124	-1	
4	1	6	1	1	0	2183	2621	641	124	-1	
5	1	6	1	1	1	2183	2621	641	124	92.339149	Tomorrow
2	1	7	0	0	0	2061	2863	865	107	-1	
3	1	7	1	0	0	2061	2863	865	107	-1	
4	1	7	1	1	0	2061	2863	865	107	-1	
5	1	7	1	1	1	2061	2863	109	98	95.989975	By
5	1	7	1	1	2	2200	2863	304	82	95.959305	Russell
5	1	7	1	1	3	2521	2867	98	79	92.395515	A.
5	1	7	1	1	4	2649	2872	277	98	92.395515	Kemp
2	1	8	0	0	0	1625	3064	1745	415	-1	
3	1	8	1	0	0	1629	3064	1520	215	-1	
4	1	8	1	1	0	1629	3064	1350	106	-1	
5	1	8	1	1	1	1629	3064	177	76	96.701721	You
5	1	8	1	1	2	1845	3090	138	50	96.590881	can
5	1	8	1	1	3	2019	3093	189	50	96.223801	even
5	1	8	1	1	4	2246	3070	292	100	96.223801	change
5	1	8	1	1	5	2575	3093	404	60	94.225258	tomorrow
4	1	8	1	2	0	1729	3166	1420	113	-1	
5	1	8	1	2	1	1729	3167	105	95	96.954994	By
5	1	8	1	2	2	1873	3166	133	76	96.212311	the
5	1	8	1	2	3	2042	3169	370	99	96.212311	thoughts
5	1	8	1	2	4	2446	3200	151	71	96.656006	you
5	1	8	1	2	5	2635	3175	224	77	96.455254	think
