level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	7084	9742	-1	
2	1	1	0	0	0	3378	1082	326	38	-1	
3	1	1	1	0	0	3378	1082	326	38	-1	
4	1	1	1	1	0	3378	1082	326	38	-1	
5	1	1	1	1	1	3378	1082	326	38	95.000000	 
2	1	2	0	0	0	6568	849	14	516	-1	
3	1	2	1	0	0	6568	849	14	516	-1	
4	1	2	1	1	0	6568	849	14	516	-1	
5	1	2	1	1	1	6568	849	14	516	95.000000	 
2	1	3	0	0	0	3637	1804	442	9	-1	
3	1	3	1	0	0	3637	1804	442	9	-1	
4	1	3	1	1	0	3637	1804	442	9	-1	
5	1	3	1	1	1	3637	1804	442	9	95.000000	 
2	1	4	0	0	0	3538	1845	499	29	-1	
3	1	4	1	0	0	3538	1845	499	29	-1	
4	1	4	1	1	0	3538	1845	499	29	-1	
5	1	4	1	1	1	3538	1845	499	29	95.000000	 
2	1	5	0	0	0	713	2175	752	17	-1	
3	1	5	1	0	0	713	2175	752	17	-1	
4	1	5	1	1	0	713	2175	752	17	-1	
5	1	5	1	1	1	713	2175	752	17	95.000000	 
2	1	6	0	0	0	1658	2182	681	19	-1	
3	1	6	1	0	0	1658	2182	681	19	-1	
4	1	6	1	1	0	1658	2182	681	19	-1	
5	1	6	1	1	1	1658	2182	681	19	95.000000	 
2	1	7	0	0	0	658	2202	310	12	-1	
3	1	7	1	0	0	658	2202	310	12	-1	
4	1	7	1	1	0	658	2202	310	12	-1	
5	1	7	1	1	1	658	2202	310	12	95.000000	 
2	1	8	0	0	0	1710	2205	592	14	-1	
3	1	8	1	0	0	1710	2205	592	14	-1	
4	1	8	1	1	0	1710	2205	592	14	-1	
5	1	8	1	1	1	1710	2205	592	14	95.000000	 
2	1	9	0	0	0	714	2231	561	8	-1	
3	1	9	1	0	0	714	2231	561	8	-1	
4	1	9	1	1	0	714	2231	561	8	-1	
5	1	9	1	1	1	714	2231	561	8	95.000000	 
2	1	10	0	0	0	1701	2238	483	6	-1	
3	1	10	1	0	0	1701	2238	483	6	-1	
