level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	320	0	441	400	-1	
3	1	1	1	0	0	320	0	441	400	-1	
4	1	1	1	1	0	320	0	441	400	-1	
5	1	1	1	1	1	320	0	45	400	95.000000	  
5	1	1	1	1	2	756	0	5	222	95.000000	  
2	1	2	0	0	0	759	435	26	25	-1	
3	1	2	1	0	0	759	435	26	25	-1	
4	1	2	1	1	0	759	435	26	25	-1	
5	1	2	1	1	1	759	435	26	25	13.844843	4
2	1	3	0	0	0	556	498	266	198	-1	
3	1	3	1	0	0	556	498	266	198	-1	
4	1	3	1	1	0	556	498	266	198	-1	
5	1	3	1	1	1	556	498	266	198	44.939339	SS
2	1	4	0	0	0	365	678	465	401	-1	
3	1	4	1	0	0	365	678	465	401	-1	
4	1	4	1	1	0	365	692	161	241	-1	
5	1	4	1	1	1	365	692	161	241	58.805710	SN
4	1	4	1	2	0	677	678	153	401	-1	
5	1	4	1	2	1	677	678	153	401	46.032341	SS
2	1	5	0	0	0	725	946	25	170	-1	
3	1	5	1	0	0	725	946	25	170	-1	
4	1	5	1	1	0	725	946	25	170	-1	
5	1	5	1	1	1	726	1095	24	21	63.787262	aA
5	1	5	1	1	2	728	1014	22	26	85.589859	A
5	1	5	1	1	3	725	946	23	18	1.151772	@
2	1	6	0	0	0	621	1016	213	918	-1	
3	1	6	1	0	0	621	1016	209	918	-1	
4	1	6	1	1	0	621	1016	53	44	-1	
5	1	6	1	1	1	621	1016	53	44	25.272856	4
4	1	6	1	2	0	756	1046	78	888	-1	
5	1	6	1	2	1	760	1867	59	67	17.411613	ms
5	1	6	1	2	2	756	1758	72	92	27.325087	yen
5	1	6	1	2	3	759	1591	28	31	25.691399	5
5	1	6	1	2	4	798	1554	29	23	66.089478	te
5	1	6	1	2	5	761	1517	25	27	25.427498	Zz
5	1	6	1	2	6	796	1480	22	24	0.000000	s
5	1	6	1	2	7	762	1434	30	32	76.969429	2
5	1	6	1	2	8	814	1379	1	5	85.156517	-
5	1	6	1	2	9	763	1280	25	27	84.373138	‘
5	1	6	1	2	10	795	1227	39	42	39.176731	Des
5	1	6	1	2	11	759	1123	30	33	9.114456	>
5	1	6	1	2	12	770	1046	19	19	28.895283	3
2	1	7	0	0	0	618	1635	103	378	-1	
3	1	7	1	0	0	618	1635	103	378	-1	
4	1	7	1	1	0	618	1635	56	54	-1	
5	1	7	1	1	1	618	1635	56	54	45.257660	~
4	1	7	1	2	0	676	1668	45	345	-1	
5	1	7	1	2	1	676	1900	45	113	0.000000	»~
5	1	7	1	2	2	672	1888	55	33	40.924599	%
5	1	7	1	2	3	672	1815	55	33	39.047424	a»
5	1	7	1	2	4	672	1742	55	33	23.088985	DR
2	1	8	0	0	0	369	1636	68	69	-1	
3	1	8	1	0	0	369	1636	68	69	-1	
4	1	8	1	1	0	369	1636	68	69	-1	
5	1	8	1	1	1	369	1636	68	69	26.361151	‘\.
2	1	9	0	0	0	722	1712	30	185	-1	
3	1	9	1	0	0	722	1712	30	185	-1	
4	1	9	1	1	0	722	1712	30	185	-1	
5	1	9	1	1	1	722	1873	25	24	82.109962	A
5	1	9	1	1	2	722	1712	30	106	3.313866	2_
5	1	9	1	1	3	717	1709	47	40	62.809258	a
2	1	10	0	0	0	365	1857	455	659	-1	
3	1	10	1	0	0	365	1857	455	659	-1	
4	1	10	1	1	0	365	1857	273	540	-1	
5	1	10	1	1	1	365	1857	273	540	56.691051	SSS
4	1	10	1	2	0	758	1940	62	576	-1	
5	1	10	1	2	1	759	2410	59	106	38.143600	a
5	1	10	1	2	2	758	1940	62	147	41.842937	A
2	1	11	0	0	0	574	2485	100	169	-1	
3	1	11	1	0	0	574	2485	100	169	-1	
4	1	11	1	1	0	574	2485	100	169	-1	
5	1	11	1	1	1	574	2485	100	169	0.000000	A
2	1	12	0	0	0	675	2442	45	350	-1	
3	1	12	1	0	0	675	2442	45	350	-1	
4	1	12	1	1	0	675	2442	45	350	-1	
5	1	12	1	1	1	675	2682	42	110	0.000000	,.
5	1	12	1	1	2	682	2598	34	20	27.256054	3
5	1	12	1	1	3	676	2519	44	25	34.349754	%
5	1	12	1	1	4	676	2442	42	38	38.802116	D
2	1	13	0	0	0	722	2174	48	145	-1	
