level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	0	3256	3548	3433	-1	
3	1	1	1	0	0	0	3256	3548	3433	-1	
4	1	1	1	1	0	0	3256	3548	3433	-1	
5	1	1	1	1	1	0	3256	3548	3433	95.000000	 
2	1	2	0	0	0	0	2264	0	1884	-1	
3	1	2	1	0	0	0	2264	0	1884	-1	
4	1	2	1	1	0	0	2264	0	1884	-1	
5	1	2	1	1	1	0	2264	0	1884	95.000000	   
2	1	3	0	0	0	2512	0	541	139	-1	
3	1	3	1	0	0	2512	0	541	139	-1	
4	1	3	1	1	0	2512	0	541	139	-1	
5	1	3	1	1	1	2512	0	541	139	47.318840	SOS
2	1	4	0	0	0	2507	58	94	83	-1	
3	1	4	1	0	0	2507	58	94	83	-1	
4	1	4	1	1	0	2507	58	94	83	-1	
5	1	4	1	1	1	2507	58	94	83	36.447945	a
2	1	5	0	0	0	2436	0	76	138	-1	
3	1	5	1	0	0	2436	0	76	138	-1	
4	1	5	1	1	0	2436	0	76	138	-1	
5	1	5	1	1	1	2436	0	76	138	48.651199	ff
2	1	6	0	0	0	2206	2570	639	7	-1	
3	1	6	1	0	0	2206	2570	639	7	-1	
4	1	6	1	1	0	2206	2570	639	7	-1	
5	1	6	1	1	1	2206	2570	639	7	95.000000	 
2	1	7	0	0	0	2199	5958	500	6	-1	
3	1	7	1	0	0	2199	5958	500	6	-1	
4	1	7	1	1	0	2199	5958	500	6	-1	
5	1	7	1	1	1	2199	5958	500	6	95.000000	 
2	1	8	0	0	0	1865	41	76	108	-1	
3	1	8	1	0	0	1865	41	76	108	-1	
4	1	8	1	1	0	1865	41	76	108	-1	
5	1	8	1	1	1	1865	41	76	108	22.705799	~
2	1	9	0	0	0	0	4055	0	1222	-1	
3	1	9	1	0	0	0	4055	0	1222	-1	
4	1	9	1	1	0	0	4055	0	1222	-1	
5	1	9	1	1	1	0	4055	0	1222	95.000000	 
2	1	10	0	0	0	1817	0	62	38	-1	
3	1	10	1	0	0	1817	0	62	38	-1	
4	1	10	1	1	0	1817	0	62	38	-1	
5	1	10	1	1	1	1813	0	28	42	25.980930	.
5	1	10	1	1	2	1862	0	17	38	29.507875	w
2	1	11	0	0	0	1738	5739	1547	96	-1	
3	1	11	1	0	0	1738	5739	1547	96	-1	
4	1	11	1	1	0	1738	5739	1547	96	-1	
5	1	11	1	1	1	1738	5746	491	89	30.562267	(Biogxragpy
5	1	11	1	1	2	2283	5744	97	72	96.409828	is
5	1	11	1	1	3	2435	5766	102	47	96.409828	on
5	1	11	1	1	4	2588	5748	153	68	96.655220	the
5	1	11	1	1	5	2790	5748	204	68	96.464066	next
5	1	11	1	1	6	3046	5739	239	89	96.669968	page)
2	1	12	0	0	0	1620	2930	1363	2746	-1	
3	1	12	1	0	0	1620	2930	1363	2746	-1	
4	1	12	1	1	0	1642	2930	1341	101	-1	
5	1	12	1	1	1	1642	2930	489	90	14.283543	(Biography
5	1	12	1	1	2	2188	2931	95	71	96.859108	is
5	1	12	1	1	3	2338	2954	101	47	96.037201	on
5	1	12	1	1	4	2490	2939	203	66	95.546104	next
5	1	12	1	1	5	2746	2932	237	99	95.546104	page)
4	1	12	1	2	0	1620	5589	1323	87	-1	
5	1	12	1	2	1	1620	5592	458	74	96.734329	Geraldine
5	1	12	1	2	2	2145	5589	375	80	94.431915	(Currie)
5	1	12	1	2	3	2587	5592	356	84	95.414932	Carlyle
2	1	13	0	0	0	1574	2751	1158	118	-1	
3	1	13	1	0	0	1574	2751	1158	118	-1	
4	1	13	1	1	0	1574	2751	1158	118	-1	
5	1	13	1	1	1	1574	2783	357	71	91.045830	Noxwood
5	1	13	1	1	2	1983	2787	152	64	96.524689	Lee
5	1	13	1	1	3	2188	2784	353	85	96.116829	Carlyle
5	1	13	1	1	4	2593	2751	139	102	71.785194	Ix.
2	1	14	0	0	0	1546	6344	676	339	-1	
3	1	14	1	0	0	1546	6344	676	339	-1	
4	1	14	1	1	0	1760	6344	411	74	-1	
5	1	14	1	1	1	1760	6344	95	74	27.742237	Ww
5	1	14	1	1	2	1940	6351	231	62	0.000000	~eY
4	1	14	1	2	0	1546	6383	676	159	-1	
5	1	14	1	2	1	1546	6444	4	9	22.138763	‘
5	1	14	1	2	2	1606	6427	16	33	17.381516	ry
5	1	14	1	2	3	1703	6383	157	159	7.218494	aN
5	1	14	1	2	4	1998	6433	4	6	13.122301	»
5	1	14	1	2	5	2208	6421	14	12	57.570156	5
4	1	14	1	3	0	1669	6471	286	212	-1	
5	1	14	1	3	1	1669	6471	286	212	74.407639	WY
2	1	15	0	0	0	1197	0	2189	2588	-1	
3	1	15	1	0	0	1197	0	2189	2588	-1	
4	1	15	1	1	0	1197	0	2189	2588	-1	
5	1	15	1	1	1	1197	0	2189	2588	95.000000	 
2	1	16	0	0	0	1074	0	412	188	-1	
3	1	16	1	0	0	1043	0	443	188	-1	
4	1	16	1	1	0	1074	0	412	188	-1	
5	1	16	1	1	1	1074	0	412	188	39.045048	SSS
2	1	17	0	0	0	363	233	123	106	-1	
3	1	17	1	0	0	363	233	123	106	-1	
4	1	17	1	1	0	367	233	119	40	-1	
5	1	17	1	1	1	367	233	119	40	9.724979	~*~"
4	1	17	1	2	0	363	279	52	60	-1	
5	1	17	1	2	1	363	304	19	35	46.908951	‘
2	1	18	0	0	0	496	141	48	276	-1	
3	1	18	1	0	0	504	141	38	32	-1	
4	1	18	1	1	0	504	141	38	32	-1	
5	1	18	1	1	1	504	141	38	32	14.102869	te
3	1	18	2	0	0	496	215	48	202	-1	
4	1	18	2	1	0	496	215	31	29	-1	
5	1	18	2	1	1	496	215	31	29	0.000000	®;
4	1	18	2	2	0	517	309	21	22	-1	
5	1	18	2	2	1	517	309	21	22	46.789604	4
4	1	18	2	3	0	522	400	22	17	-1	
5	1	18	2	3	1	522	400	22	17	0.000000	~
2	1	19	0	0	0	434	3561	13	18	-1	
3	1	19	1	0	0	434	3561	13	18	-1	
4	1	19	1	1	0	434	3561	13	18	-1	
5	1	19	1	1	1	434	3561	13	18	34.081539	i
2	1	20	0	0	0	357	3099	67	883	-1	
3	1	20	1	0	0	357	3099	60	883	-1	
4	1	20	1	1	0	373	3136	44	846	-1	
5	1	20	1	1	1	397	3136	20	18	50.807209	a
5	1	20	1	1	2	373	3188	33	27	18.435259	we
5	1	20	1	1	3	385	3274	3	3	0.000000	-
5	1	20	1	1	4	380	3346	20	22	60.391277	=
5	1	20	1	1	5	384	3438	5	4	82.015854	}
5	1	20	1	1	6	379	3508	21	20	30.201241	x
5	1	20	1	1	7	383	3586	8	8	53.124649	J
5	1	20	1	1	8	386	3820	17	16	0.000000	s
5	1	20	1	1	9	386	3900	20	19	12.753267	a
5	1	20	1	1	10	382	3976	7	6	89.582962	‘
4	1	20	1	2	0	357	3099	25	635	-1	
5	1	20	1	2	1	361	3099	11	11	0.000000	,
5	1	20	1	2	2	374	3338	4	4	15.496626	j
5	1	20	1	2	3	375	3579	7	6	0.000000	“
5	1	20	1	2	4	374	3661	2	3	7.111092	,
5	1	20	1	2	5	357	3708	23	26	83.868912	4
2	1	21	0	0	0	330	524	58	2492	-1	
3	1	21	1	0	0	330	524	58	2492	-1	
4	1	21	1	1	0	358	630	30	2334	-1	
5	1	21	1	1	1	371	630	15	12	29.355059	%
5	1	21	1	1	2	359	695	16	16	49.334541	Pa
