level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	7084	9742	-1	
2	1	1	0	0	0	0	0	404	6038	-1	
3	1	1	1	0	0	0	0	404	6038	-1	
4	1	1	1	1	0	0	0	404	6038	-1	
5	1	1	1	1	1	0	0	404	6038	95.000000	 
2	1	2	0	0	0	0	6891	404	1835	-1	
3	1	2	1	0	0	0	6891	404	1835	-1	
4	1	2	1	1	0	0	6891	404	1835	-1	
5	1	2	1	1	1	0	6891	404	1835	95.000000	 
2	1	3	0	0	0	448	0	6636	829	-1	
3	1	3	1	0	0	448	0	6636	829	-1	
4	1	3	1	1	0	448	0	6636	829	-1	
5	1	3	1	1	1	448	0	6636	829	95.000000	  
2	1	4	0	0	0	448	829	1093	614	-1	
3	1	4	1	0	0	448	829	1093	614	-1	
4	1	4	1	1	0	448	829	1093	306	-1	
5	1	4	1	1	1	448	829	1093	306	95.000000	    
4	1	4	1	2	0	448	1135	58	308	-1	
5	1	4	1	2	1	448	1135	58	308	95.000000	 
2	1	5	0	0	0	1035	1443	123	173	-1	
3	1	5	1	0	0	1035	1443	123	173	-1	
4	1	5	1	1	0	1035	1443	123	111	-1	
5	1	5	1	1	1	1035	1443	123	111	95.000000	  
4	1	5	1	2	0	1037	1554	2	62	-1	
5	1	5	1	2	1	1037	1554	2	62	95.000000	 
2	1	6	0	0	0	924	1277	1074	770	-1	
3	1	6	1	0	0	924	1277	1074	770	-1	
4	1	6	1	1	0	1034	1277	489	117	-1	
5	1	6	1	1	1	1034	1277	177	117	17.130947	Ae
5	1	6	1	1	2	1518	1369	5	6	32.920181	|
4	1	6	1	2	0	924	1482	1074	166	-1	
5	1	6	1	2	1	924	1482	286	129	0.000000	ILS
5	1	6	1	2	2	1347	1524	365	110	0.000000	SAP
5	1	6	1	2	3	1676	1478	149	178	0.000000	EL
5	1	6	1	2	4	1982	1591	16	16	43.072777	A
4	1	6	1	3	0	926	1567	1071	198	-1	
5	1	6	1	3	1	926	1567	250	195	19.516048	bf
5	1	6	1	3	2	1218	1619	779	146	0.000000	LPMLEL
5	1	6	1	3	3	1875	1600	128	169	71.746567	AY
4	1	6	1	4	0	928	1836	878	211	-1	
5	1	6	1	4	1	928	1869	58	108	16.511087	ee
5	1	6	1	4	2	1040	1888	28	37	20.900679	¢
5	1	6	1	4	3	1211	1942	125	39	29.108725	4,
5	1	6	1	4	4	1435	1891	57	57	31.921988	f
5	1	6	1	4	5	1543	1836	263	211	42.694630	hy
2	1	7	0	0	0	501	1849	1149	719	-1	
3	1	7	1	0	0	501	1933	879	635	-1	
4	1	7	1	1	0	501	1955	490	613	-1	
5	1	7	1	1	1	501	1955	490	613	25.984678	SS
4	1	7	1	2	0	1033	1961	305	385	-1	
5	1	7	1	2	1	1033	1961	305	385	66.975014	SH
4	1	7	1	3	0	1213	2105	167	173	-1	
5	1	7	1	3	1	1213	2105	167	173	31.948338	~~
3	1	7	2	0	0	1349	1849	301	468	-1	
4	1	7	2	1	0	1349	1849	79	376	-1	
5	1	7	2	1	1	1349	1849	79	376	29.895840	a
5	1	7	2	1	2	1343	2022	92	46	22.268639	i
4	1	7	2	2	0	1585	2054	65	263	-1	
5	1	7	2	2	1	1578	2267	81	54	0.000000	a»
5	1	7	2	2	2	1590	2165	57	48	18.272734	i
2	1	8	0	0	0	764	2283	663	357	-1	
3	1	8	1	0	0	764	2283	663	357	-1	
4	1	8	1	1	0	764	2352	273	267	-1	
5	1	8	1	1	1	764	2352	273	267	24.202480	SS
4	1	8	1	2	0	1039	2317	175	292	-1	
5	1	8	1	2	1	1039	2317	175	292	38.633652	WAN
4	1	8	1	3	0	1214	2360	126	246	-1	
5	1	8	1	3	1	1214	2360	126	246	11.679926	mY
4	1	8	1	4	0	1343	2283	84	357	-1	
5	1	8	1	4	1	1343	2283	84	357	32.391266	2s
5	1	8	1	4	2	1339	2366	98	58	0.000000	he
5	1	8	1	4	3	1339	2284	98	58	0.000000	%
2	1	9	0	0	0	906	2611	81	94	-1	
3	1	9	1	0	0	906	2611	81	94	-1	
4	1	9	1	1	0	906	2611	81	94	-1	
5	1	9	1	1	1	906	2611	81	94	53.663605	~*~
2	1	10	0	0	0	1435	2393	211	445	-1	
3	1	10	1	0	0	1435	2393	211	445	-1	
4	1	10	1	1	0	1435	2428	59	261	-1	
5	1	10	1	1	1	1435	2428	59	261	34.582821	*
5	1	10	1	1	2	1431	2520	74	38	45.863457	3
5	1	10	1	1	3	1431	2427	74	57	66.982529	>
4	1	10	1	2	0	1500	2393	32	445	-1	
5	1	10	1	2	1	1495	2791	43	47	65.344887	a2
5	1	10	1	2	2	1503	2704	27	29	91.485527	A
5	1	10	1	2	3	1495	2591	43	44	53.418789	a2
5	1	10	1	2	4	1495	2496	43	42	73.053978	24
5	1	10	1	2	5	1500	2393	28	31	38.141750	@
4	1	10	1	3	0	1617	2579	29	30	-1	
5	1	10	1	3	1	1617	2579	29	30	78.016373	>
2	1	11	0	0	0	1043	2612	244	86	-1	
3	1	11	1	0	0	1043	2612	244	86	-1	
4	1	11	1	1	0	1043	2612	47	40	-1	
5	1	11	1	1	1	1043	2612	47	40	0.000000	*
4	1	11	1	2	0	1213	2616	74	82	-1	
5	1	11	1	2	1	1213	2616	74	82	4.182777	~
2	1	12	0	0	0	1550	2312	154	443	-1	
3	1	12	1	0	0	1550	2312	154	443	-1	
4	1	12	1	1	0	1550	2312	47	443	-1	
5	1	12	1	1	1	1575	2743	10	12	83.553917	*
5	1	12	1	1	2	1559	2640	25	21	17.925911	‘
5	1	12	1	1	3	1550	2534	33	38	57.580032	*
5	1	12	1	1	4	1551	2428	34	35	69.758163	~
5	1	12	1	1	5	1571	2312	26	28	49.418060	*
4	1	12	1	2	0	1670	2520	34	26	-1	
5	1	12	1	2	1	1670	2520	34	26	61.926971	»
2	1	13	0	0	0	1584	2604	63	228	-1	
3	1	13	1	0	0	1584	2604	63	228	-1	
4	1	13	1	1	0	1584	2604	36	228	-1	
5	1	13	1	1	1	1604	2827	6	5	18.250809	.
5	1	13	1	1	2	1584	2677	36	57	0.000000	 ~.
5	1	13	1	1	3	1600	2604	15	22	51.919628	=
4	1	13	1	2	0	1609	2684	38	140	-1	
5	1	13	1	2	1	1604	2774	58	50	37.658695	~%
5	1	13	1	2	2	1625	2684	21	22	45.058025	»
2	1	14	0	0	0	505	2634	531	402	-1	
3	1	14	1	0	0	505	2634	531	402	-1	
4	1	14	1	1	0	505	2634	531	402	-1	
5	1	14	1	1	1	505	2634	531	402	95.000000	   
2	1	15	0	0	0	505	2634	401	111	-1	
3	1	15	1	0	0	505	2634	401	111	-1	
4	1	15	1	1	0	505	2634	401	111	-1	
5	1	15	1	1	1	505	2634	401	111	95.000000	 
2	1	16	0	0	0	1434	2738	60	146	-1	
3	1	16	1	0	0	1434	2738	60	146	-1	
4	1	16	1	1	0	1434	2738	60	146	-1	
5	1	16	1	1	1	1444	2841	50	43	17.314568	»
2	1	17	0	0	0	1123	2811	87	76	-1	
3	1	17	1	0	0	1123	2811	87	76	-1	
4	1	17	1	1	0	1123	2811	87	76	-1	
5	1	17	1	1	1	1123	2811	87	76	31.373268	\.
2	1	18	0	0	0	1497	3016	34	37	-1	
3	1	18	1	0	0	1497	3016	34	37	-1	
4	1	18	1	1	0	1497	3016	34	37	-1	
5	1	18	1	1	1	1497	3016	34	37	70.715424	a
2	1	19	0	0	0	1497	2862	245	351	-1	
3	1	19	1	0	0	1497	2862	245	351	-1	
4	1	19	1	1	0	1497	3128	32	35	-1	
5	1	19	1	1	1	1497	3128	32	35	77.092018	4
4	1	19	1	2	0	1536	2862	114	351	-1	
5	1	19	1	2	1	1536	2862	114	351	0.000000	ON
4	1	19	1	3	0	1654	2900	88	304	-1	
5	1	19	1	3	1	1654	2900	88	304	16.789064	~~
